years,months,days,price
2013,ENERO,13,188.5146
2013,ENERO,14,192.1161
2013,ENERO,15,194.2137
2013,ENERO,16,192.6026
2013,ENERO,17,189.6561
2013,ENERO,18,191.1855
2013,ENERO,19,187.9842
2013,ENERO,20,191.1735
2013,ENERO,21,193.0257
2013,ENERO,22,183.2974
2013,ENERO,23,183.5358
2013,ENERO,24,190.3224
2013,ENERO,25,200.0913
2013,ENERO,26,186.0286
2013,ENERO,27,181.0481
2013,ENERO,28,189.7347
2013,ENERO,29,164.8503
2013,ENERO,30,184.5875
2013,ENERO,31,206.1195
2013,FEBRERO,1,204.8554
2013,FEBRERO,2,218.2126
2013,FEBRERO,3,231.2266
2013,FEBRERO,4,240.7883
2013,FEBRERO,5,214.5861
2013,FEBRERO,6,208.9338
2013,FEBRERO,7,220.3178
2013,FEBRERO,8,198.6100
2013,FEBRERO,9,197.8867
2013,FEBRERO,10,207.0703
2013,FEBRERO,11,195.7029
2013,FEBRERO,12,164.0026
2013,FEBRERO,13,185.9953
2013,FEBRERO,14,178.0786
2013,FEBRERO,15,175.9810
2013,FEBRERO,16,167.2221
2013,FEBRERO,17,161.1843
2013,FEBRERO,18,167.9223
2013,FEBRERO,19,148.3398
2013,FEBRERO,20,166.3393
2013,FEBRERO,21,159.8105
2013,FEBRERO,22,157.3920
2013,FEBRERO,23,158.0773
2013,FEBRERO,24,151.2604
2013,FEBRERO,25,147.2931
2013,FEBRERO,26,154.4962
2013,FEBRERO,27,147.3948
2013,FEBRERO,28,143.9789
2013,MARZO,1,153.1975
2013,MARZO,2,151.7897
2013,MARZO,3,145.4004
2013,MARZO,4,156.8578
2013,MARZO,5,209.4179
2013,MARZO,6,178.8814
2013,MARZO,7,176.1333
2013,MARZO,8,147.3355
2013,MARZO,9,174.7743
2013,MARZO,10,171.4697
2013,MARZO,11,167.0678
2013,MARZO,12,152.7640
2013,MARZO,13,142.2231
2013,MARZO,14,149.4285
2013,MARZO,15,140.8065
2013,MARZO,16,122.0277
2013,MARZO,17,128.5551
2013,MARZO,18,123.6167
2013,MARZO,19,125.8985
2013,MARZO,20,129.0377
2013,MARZO,21,96.2266
2013,MARZO,22,118.9739
2013,MARZO,23,107.0058
2013,MARZO,24,81.7012
2013,MARZO,25,94.7417
2013,MARZO,26,115.5138
2013,MARZO,27,97.7119
2013,MARZO,28,99.6173
2013,MARZO,29,106.5096
2013,MARZO,30,137.8467
2013,MARZO,31,161.1727
2013,ABRIL,1,157.3882
2013,ABRIL,2,173.0945
2013,ABRIL,3,176.0406
2013,ABRIL,4,178.6206
2013,ABRIL,5,181.5120
2013,ABRIL,6,179.9804
2013,ABRIL,7,205.9431
2013,ABRIL,8,198.7980
2013,ABRIL,9,220.6124
2013,ABRIL,10,224.3016
2013,ABRIL,11,242.1031
2013,ABRIL,12,275.4658
2013,ABRIL,13,259.4302
2013,ABRIL,14,299.2473
2013,ABRIL,15,359.7245
2013,ABRIL,16,394.2765
2013,ABRIL,17,398.8704
2013,ABRIL,18,391.2218
2013,ABRIL,19,341.0953
2013,ABRIL,20,356.9081
2013,ABRIL,21,233.3344
2013,ABRIL,22,191.3914
2013,ABRIL,23,152.8041
2013,ABRIL,24,143.7924
2013,ABRIL,25,148.4818
2013,ABRIL,26,163.1740
2013,ABRIL,27,162.4390
2013,ABRIL,28,160.0647
2013,ABRIL,29,160.1224
2013,ABRIL,30,164.4881
2013,MAYO,1,152.4218
2013,MAYO,2,153.9926
2013,MAYO,3,164.3260
2013,MAYO,4,166.1711
2013,MAYO,5,164.9338
2013,MAYO,6,160.4586
2013,MAYO,7,147.7317
2013,MAYO,8,159.3117
2013,MAYO,9,151.5400
2013,MAYO,10,154.7124
2013,MAYO,11,173.3057
2013,MAYO,12,153.0749
2013,MAYO,13,159.5883
2013,MAYO,14,169.1670
2013,MAYO,15,181.2768
2013,MAYO,16,167.5685
2013,MAYO,17,155.1117
2013,MAYO,18,151.1172
2013,MAYO,19,137.6268
2013,MAYO,20,139.4512
2013,MAYO,21,132.2860
2013,MAYO,22,136.8365
2013,MAYO,23,108.3821
2013,MAYO,24,121.5264
2013,MAYO,25,116.9222
2013,MAYO,26,54.5441
2013,MAYO,27,112.6252
2013,MAYO,28,100.1542
2013,MAYO,29,111.4544
2013,MAYO,30,87.0197
2013,MAYO,31,89.6314
2013,JUNIO,1,80.6184
2013,JUNIO,2,108.1288
2013,JUNIO,3,115.9574
2013,JUNIO,4,153.6851
2013,JUNIO,5,132.9867
2013,JUNIO,6,131.0200
2013,JUNIO,7,132.3781
2013,JUNIO,8,124.1970
2013,JUNIO,9,129.8339
2013,JUNIO,10,138.1375
2013,JUNIO,11,131.8440
2013,JUNIO,12,152.7957
2013,JUNIO,13,158.9819
2013,JUNIO,14,137.3109
2013,JUNIO,15,139.6911
2013,JUNIO,16,134.8843
2013,JUNIO,17,128.3709
2013,JUNIO,18,136.2414
2013,JUNIO,19,122.6491
2013,JUNIO,20,138.4379
2013,JUNIO,21,146.9098
2013,JUNIO,22,145.8478
2013,JUNIO,23,153.8605
2013,JUNIO,24,176.6947
2013,JUNIO,25,198.5542
2013,JUNIO,26,191.8243
2013,JUNIO,27,183.9613
2013,JUNIO,28,182.1551
2013,JUNIO,29,162.7995
2013,JUNIO,30,122.3136
2013,JULIO,1,147.1762
2013,JULIO,2,171.8159
2013,JULIO,3,180.3945
2013,JULIO,4,180.0213
2013,JULIO,5,192.7920
2013,JULIO,6,217.0925
2013,JULIO,7,248.7288
2013,JULIO,8,308.6964
2013,JULIO,9,340.7683
2013,JULIO,10,329.2602
2013,JULIO,11,331.5136
2013,JULIO,12,290.4499
2013,JULIO,13,202.6711
2013,JULIO,14,200.3747
2013,JULIO,15,225.5999
2013,JULIO,16,195.5718
2013,JULIO,17,192.9195
2013,JULIO,18,221.7484
2013,JULIO,19,198.2833
2013,JULIO,20,185.6149
2013,JULIO,21,186.2702
2013,JULIO,22,224.4619
2013,JULIO,23,219.0699
2013,JULIO,24,243.9624
2013,JULIO,25,247.9809
2013,JULIO,26,237.7620
2013,JULIO,27,280.8565
2013,JULIO,28,306.6867
2013,JULIO,29,242.4759
2013,JULIO,30,226.4210
2013,JULIO,31,218.9067
2013,AGOSTO,1,229.4132
2013,AGOSTO,2,199.5072
2013,AGOSTO,3,188.7899
2013,AGOSTO,4,173.9079
2013,AGOSTO,5,165.0665
2013,AGOSTO,6,153.5960
2013,AGOSTO,7,154.2585
2013,AGOSTO,8,188.6671
2013,AGOSTO,9,188.9039
2013,AGOSTO,10,189.6061
2013,AGOSTO,11,177.0550
2013,AGOSTO,12,163.3979
2013,AGOSTO,13,141.4341
2013,AGOSTO,14,139.7178
2013,AGOSTO,15,134.7766
2013,AGOSTO,16,157.7693
2013,AGOSTO,17,163.2882
2013,AGOSTO,18,137.6188
2013,AGOSTO,19,135.6846
2013,AGOSTO,20,138.4713
2013,AGOSTO,21,120.9245
2013,AGOSTO,22,123.4074
2013,AGOSTO,23,137.5256
2013,AGOSTO,24,131.7353
2013,AGOSTO,25,116.5782
2013,AGOSTO,26,129.4769
2013,AGOSTO,27,106.5998
2013,AGOSTO,28,104.6301
2013,AGOSTO,29,93.4248
2013,AGOSTO,30,134.1777
2013,AGOSTO,31,147.6403
2013,SEPTIEMBRE,1,139.1502
2013,SEPTIEMBRE,2,160.2313
2013,SEPTIEMBRE,3,147.0265
2013,SEPTIEMBRE,4,143.8748
2013,SEPTIEMBRE,5,138.8590
2013,SEPTIEMBRE,6,133.0637
2013,SEPTIEMBRE,7,120.1185
2013,SEPTIEMBRE,8,104.0448
2013,SEPTIEMBRE,9,134.8753
2013,SEPTIEMBRE,10,143.5156
2013,SEPTIEMBRE,11,149.8539
2013,SEPTIEMBRE,12,144.5335
2013,SEPTIEMBRE,13,157.3002
2013,SEPTIEMBRE,14,152.2253
2013,SEPTIEMBRE,15,138.6146
2013,SEPTIEMBRE,16,146.1002
2013,SEPTIEMBRE,17,155.7540
2013,SEPTIEMBRE,18,159.7275
2013,SEPTIEMBRE,19,154.1633
2013,SEPTIEMBRE,20,135.8804
2013,SEPTIEMBRE,21,119.1560
2013,SEPTIEMBRE,22,118.0623
2013,SEPTIEMBRE,23,138.1077
2013,SEPTIEMBRE,24,167.0819
2013,SEPTIEMBRE,25,162.8510
2013,SEPTIEMBRE,26,158.3684
2013,SEPTIEMBRE,27,152.2081
2013,SEPTIEMBRE,28,152.4467
2013,SEPTIEMBRE,29,150.6850
2013,SEPTIEMBRE,30,148.2973
2013,OCTUBRE,1,147.6370
2013,OCTUBRE,2,148.9253
2013,OCTUBRE,3,170.7641
2013,OCTUBRE,4,156.3583
2013,OCTUBRE,5,153.7783
2013,OCTUBRE,6,122.8113
2013,OCTUBRE,7,172.2288
2013,OCTUBRE,8,169.3719
2013,OCTUBRE,9,176.5289
2013,OCTUBRE,10,163.8167
2013,OCTUBRE,11,163.7070
2013,OCTUBRE,12,171.0337
2013,OCTUBRE,13,173.3662
2013,OCTUBRE,14,180.5393
2013,OCTUBRE,15,176.8920
2013,OCTUBRE,16,194.6416
2013,OCTUBRE,17,190.7766
2013,OCTUBRE,18,186.6235
2013,OCTUBRE,19,184.9563
2013,OCTUBRE,20,202.0045
2013,OCTUBRE,21,200.8550
2013,OCTUBRE,22,259.2721
2013,OCTUBRE,23,263.7061
2013,OCTUBRE,24,265.0748
2013,OCTUBRE,25,269.5117
2013,OCTUBRE,26,276.2791
2013,OCTUBRE,27,260.4474
2013,OCTUBRE,28,291.9215
2013,OCTUBRE,29,309.7118
2013,OCTUBRE,30,383.8124
2013,OCTUBRE,31,382.7352
2013,NOVIEMBRE,1,420.3983
2013,NOVIEMBRE,2,350.4644
2013,NOVIEMBRE,3,277.8478
2013,NOVIEMBRE,4,394.7712
2013,NOVIEMBRE,5,331.4314
2013,NOVIEMBRE,6,294.1722
2013,NOVIEMBRE,7,229.5608
2013,NOVIEMBRE,8,190.9570
2013,NOVIEMBRE,9,169.1467
2013,NOVIEMBRE,10,156.5808
2013,NOVIEMBRE,11,178.3660
2013,NOVIEMBRE,12,192.1138
2013,NOVIEMBRE,13,183.9782
2013,NOVIEMBRE,14,169.2688
2013,NOVIEMBRE,15,163.4153
2013,NOVIEMBRE,16,155.1302
2013,NOVIEMBRE,17,167.5369
2013,NOVIEMBRE,18,167.5286
2013,NOVIEMBRE,19,175.6733
2013,NOVIEMBRE,20,173.7550
2013,NOVIEMBRE,21,178.8775
2013,NOVIEMBRE,22,174.4996
2013,NOVIEMBRE,23,166.6656
2013,NOVIEMBRE,24,169.4375
2013,NOVIEMBRE,25,170.8004
2013,NOVIEMBRE,26,172.3437
2013,NOVIEMBRE,27,153.5492
2013,NOVIEMBRE,28,175.6147
2013,NOVIEMBRE,29,176.9707
2013,NOVIEMBRE,30,230.7096
2013,DICIEMBRE,1,183.9470
2013,DICIEMBRE,2,208.3152
2013,DICIEMBRE,3,172.0218
2013,DICIEMBRE,4,168.5921
2013,DICIEMBRE,5,152.7343
2013,DICIEMBRE,6,159.6828
2013,DICIEMBRE,7,179.0158
2013,DICIEMBRE,8,173.5625
2013,DICIEMBRE,9,189.7577
2013,DICIEMBRE,10,182.3283
2013,DICIEMBRE,11,178.1995
2013,DICIEMBRE,12,169.2946
2013,DICIEMBRE,13,154.5909
2013,DICIEMBRE,14,173.0316
2013,DICIEMBRE,15,178.7342
2013,DICIEMBRE,16,180.1280
2013,DICIEMBRE,17,187.1822
2013,DICIEMBRE,18,193.1048
2013,DICIEMBRE,19,173.1821
2013,DICIEMBRE,20,164.8723
2013,DICIEMBRE,21,164.3955
2013,DICIEMBRE,22,166.7343
2013,DICIEMBRE,23,159.3711
2013,DICIEMBRE,24,152.9698
2013,DICIEMBRE,25,103.8316
2013,DICIEMBRE,26,110.9840
2013,DICIEMBRE,27,102.9722
2013,DICIEMBRE,28,109.2085
2013,DICIEMBRE,29,151.5358
2013,DICIEMBRE,30,165.5482
2013,DICIEMBRE,31,175.1941
2014,ENERO,1,148.3800
2014,ENERO,2,148.8382
2014,ENERO,3,165.1438
2014,ENERO,4,158.0280
2014,ENERO,5,170.0426
2014,ENERO,6,186.5662
2014,ENERO,7,171.3456
2014,ENERO,8,164.4326
2014,ENERO,9,161.1229
2014,ENERO,10,160.7143
2014,ENERO,11,139.2665
2014,ENERO,12,112.1918
2014,ENERO,13,156.6860
2014,ENERO,14,150.2621
2014,ENERO,15,149.8814
2014,ENERO,16,148.7203
2014,ENERO,17,153.3363
2014,ENERO,18,159.8920
2014,ENERO,19,159.1517
2014,ENERO,20,166.7104
2014,ENERO,21,157.7612
2014,ENERO,22,159.1024
2014,ENERO,23,162.5824
2014,ENERO,24,159.7300
2014,ENERO,25,155.7304
2014,ENERO,26,168.2764
2014,ENERO,27,166.6764
2014,ENERO,28,169.7030
2014,ENERO,29,179.2370
2014,ENERO,30,175.5339
2014,ENERO,31,189.6821
2014,FEBRERO,1,179.5893
2014,FEBRERO,2,191.8300
2014,FEBRERO,3,192.4403
2014,FEBRERO,4,194.6675
2014,FEBRERO,5,211.5235
2014,FEBRERO,6,209.0349
2014,FEBRERO,7,203.3456
2014,FEBRERO,8,201.7830
2014,FEBRERO,9,190.9343
2014,FEBRERO,10,190.7805
2014,FEBRERO,11,212.9147
2014,FEBRERO,12,189.2680
2014,FEBRERO,13,186.0018
2014,FEBRERO,14,187.8471
2014,FEBRERO,15,202.3513
2014,FEBRERO,16,199.5015
2014,FEBRERO,17,194.0673
2014,FEBRERO,18,189.7973
2014,FEBRERO,19,184.7911
2014,FEBRERO,20,190.9644
2014,FEBRERO,21,172.0841
2014,FEBRERO,22,182.5745
2014,FEBRERO,23,168.7454
2014,FEBRERO,24,165.9946
2014,FEBRERO,25,167.8801
2014,FEBRERO,26,177.6028
2014,FEBRERO,27,167.7186
2014,FEBRERO,28,156.9895
2014,MARZO,1,149.3237
2014,MARZO,2,144.7525
2014,MARZO,3,166.3744
2014,MARZO,4,163.3214
2014,MARZO,5,159.7244
2014,MARZO,6,154.9680
2014,MARZO,7,145.3050
2014,MARZO,8,142.8468
2014,MARZO,9,134.8888
2014,MARZO,10,135.6074
2014,MARZO,11,161.9462
2014,MARZO,12,152.5558
2014,MARZO,13,144.4741
2014,MARZO,14,142.3999
2014,MARZO,15,148.9212
2014,MARZO,16,128.2476
2014,MARZO,17,147.7647
2014,MARZO,18,138.9518
2014,MARZO,19,141.3355
2014,MARZO,20,135.2880
2014,MARZO,21,159.4694
2014,MARZO,22,170.3290
2014,MARZO,23,179.3178
2014,MARZO,24,165.8200
2014,MARZO,25,165.1407
2014,MARZO,26,177.4251
2014,MARZO,27,155.2840
2014,MARZO,28,157.3041
2014,MARZO,29,138.6215
2014,MARZO,30,139.6998
2014,MARZO,31,142.9874
2014,ABRIL,1,150.9099
2014,ABRIL,2,183.4965
2014,ABRIL,3,216.3076
2014,ABRIL,4,285.7261
2014,ABRIL,5,241.3985
2014,ABRIL,6,217.6451
2014,ABRIL,7,318.5291
2014,ABRIL,8,318.6101
2014,ABRIL,9,334.4099
2014,ABRIL,10,363.2469
2014,ABRIL,11,334.4255
2014,ABRIL,12,323.1612
2014,ABRIL,13,335.7705
2014,ABRIL,14,355.7347
2014,ABRIL,15,401.1405
2014,ABRIL,16,425.5915
2014,ABRIL,17,459.4383
2014,ABRIL,18,450.6832
2014,ABRIL,19,426.5379
2014,ABRIL,20,429.9546
2014,ABRIL,21,467.0920
2014,ABRIL,22,469.0462
2014,ABRIL,23,454.1636
2014,ABRIL,24,471.4582
2014,ABRIL,25,478.8750
2014,ABRIL,26,474.9099
2014,ABRIL,27,459.4172
2014,ABRIL,28,445.9988
2014,ABRIL,29,457.4871
2014,ABRIL,30,461.2428
2014,MAYO,1,410.0951
2014,MAYO,2,447.5979
2014,MAYO,3,422.7423
2014,MAYO,4,428.5896
2014,MAYO,5,389.2706
2014,MAYO,6,431.2543
2014,MAYO,7,409.3999
2014,MAYO,8,419.5185
2014,MAYO,9,425.7653
2014,MAYO,10,453.9291
2014,MAYO,11,355.8656
2014,MAYO,12,407.8874
2014,MAYO,13,326.3946
2014,MAYO,14,309.3445
2014,MAYO,15,287.2237
2014,MAYO,16,339.5365
2014,MAYO,17,277.5587
2014,MAYO,18,258.1362
2014,MAYO,19,330.1153
2014,MAYO,20,325.3520
2014,MAYO,21,352.8631
2014,MAYO,22,369.2434
2014,MAYO,23,374.8872
2014,MAYO,24,375.2726
2014,MAYO,25,381.1859
2014,MAYO,26,386.1684
2014,MAYO,27,383.4060
2014,MAYO,28,403.1710
2014,MAYO,29,444.3265
2014,MAYO,30,462.6787
2014,MAYO,31,452.5691
2014,JUNIO,1,421.5178
2014,JUNIO,2,371.1812
2014,JUNIO,3,417.6072
2014,JUNIO,4,437.1305
2014,JUNIO,5,436.9510
2014,JUNIO,6,473.1621
2014,JUNIO,7,473.0408
2014,JUNIO,8,466.5436
2014,JUNIO,9,385.2130
2014,JUNIO,10,364.5134
2014,JUNIO,11,426.8256
2014,JUNIO,12,416.2276
2014,JUNIO,13,396.8793
2014,JUNIO,14,390.5985
2014,JUNIO,15,303.6497
2014,JUNIO,16,328.2752
2014,JUNIO,17,293.7428
2014,JUNIO,18,335.6205
2014,JUNIO,19,361.8851
2014,JUNIO,20,371.1749
2014,JUNIO,21,322.6628
2014,JUNIO,22,219.8499
2014,JUNIO,23,225.3994
2014,JUNIO,24,355.4020
2014,JUNIO,25,305.0340
2014,JUNIO,26,246.5564
2014,JUNIO,27,125.1261
2014,JUNIO,28,125.5048
2014,JUNIO,29,123.8501
2014,JUNIO,30,125.0194
2014,JULIO,1,188.5779
2014,JULIO,2,151.7279
2014,JULIO,3,190.8073
2014,JULIO,4,159.6698
2014,JULIO,5,146.4639
2014,JULIO,6,147.9894
2014,JULIO,7,197.5190
2014,JULIO,8,270.3998
2014,JULIO,9,177.1072
2014,JULIO,10,155.9935
2014,JULIO,11,148.6269
2014,JULIO,12,156.2145
2014,JULIO,13,152.3901
2014,JULIO,14,142.7423
2014,JULIO,15,137.7659
2014,JULIO,16,125.6801
2014,JULIO,17,123.7379
2014,JULIO,18,128.5088
2014,JULIO,19,159.8892
2014,JULIO,20,147.5887
2014,JULIO,21,155.8086
2014,JULIO,22,175.3426
2014,JULIO,23,187.2256
2014,JULIO,24,175.5426
2014,JULIO,25,179.8535
2014,JULIO,26,167.2311
2014,JULIO,27,161.0842
2014,JULIO,28,266.2828
2014,JULIO,29,322.3418
2014,JULIO,30,355.6736
2014,JULIO,31,368.9720
2014,AGOSTO,1,364.3250
2014,AGOSTO,2,340.9901
2014,AGOSTO,3,185.0088
2014,AGOSTO,4,283.8781
2014,AGOSTO,5,287.0112
2014,AGOSTO,6,308.1804
2014,AGOSTO,7,257.7040
2014,AGOSTO,8,190.7995
2014,AGOSTO,9,159.5454
2014,AGOSTO,10,148.8165
2014,AGOSTO,11,177.7537
2014,AGOSTO,12,168.9835
2014,AGOSTO,13,151.0941
2014,AGOSTO,14,158.3771
2014,AGOSTO,15,182.5805
2014,AGOSTO,16,171.4944
2014,AGOSTO,17,146.7805
2014,AGOSTO,18,153.9755
2014,AGOSTO,19,195.0261
2014,AGOSTO,20,187.3446
2014,AGOSTO,21,187.1681
2014,AGOSTO,22,172.9792
2014,AGOSTO,23,158.7829
2014,AGOSTO,24,160.4819
2014,AGOSTO,25,169.2819
2014,AGOSTO,26,172.3543
2014,AGOSTO,27,264.8964
2014,AGOSTO,28,213.8580
2014,AGOSTO,29,178.0603
2014,AGOSTO,30,155.1720
2014,AGOSTO,31,152.4817
2014,SEPTIEMBRE,1,187.8503
2014,SEPTIEMBRE,2,211.7914
2014,SEPTIEMBRE,3,276.9790
2014,SEPTIEMBRE,4,241.0639
2014,SEPTIEMBRE,5,217.2287
2014,SEPTIEMBRE,6,179.5564
2014,SEPTIEMBRE,7,174.1948
2014,SEPTIEMBRE,8,182.4862
2014,SEPTIEMBRE,9,185.8092
2014,SEPTIEMBRE,10,195.1841
2014,SEPTIEMBRE,11,173.3578
2014,SEPTIEMBRE,12,166.0860
2014,SEPTIEMBRE,13,162.4903
2014,SEPTIEMBRE,14,149.4383
2014,SEPTIEMBRE,15,167.5647
2014,SEPTIEMBRE,16,141.6008
2014,SEPTIEMBRE,17,153.8447
2014,SEPTIEMBRE,18,155.7979
2014,SEPTIEMBRE,19,143.5574
2014,SEPTIEMBRE,20,138.7816
2014,SEPTIEMBRE,21,132.0616
2014,SEPTIEMBRE,22,137.7461
2014,SEPTIEMBRE,23,132.4110
2014,SEPTIEMBRE,24,142.1458
2014,SEPTIEMBRE,25,165.6739
2014,SEPTIEMBRE,26,192.5183
2014,SEPTIEMBRE,27,200.7043
2014,SEPTIEMBRE,28,200.2334
2014,SEPTIEMBRE,29,194.1212
2014,SEPTIEMBRE,30,217.2762
2014,OCTUBRE,1,225.6634
2014,OCTUBRE,2,246.8535
2014,OCTUBRE,3,267.2728
2014,OCTUBRE,4,307.6186
2014,OCTUBRE,5,295.0569
2014,OCTUBRE,6,330.7168
2014,OCTUBRE,7,291.7561
2014,OCTUBRE,8,261.5966
2014,OCTUBRE,9,187.8612
2014,OCTUBRE,10,177.9208
2014,OCTUBRE,11,159.5542
2014,OCTUBRE,12,139.3623
2014,OCTUBRE,13,183.1880
2014,OCTUBRE,14,182.1624
2014,OCTUBRE,15,169.3333
2014,OCTUBRE,16,200.4419
2014,OCTUBRE,17,211.1367
2014,OCTUBRE,18,201.3578
2014,OCTUBRE,19,187.0049
2014,OCTUBRE,20,198.2564
2014,OCTUBRE,21,182.3749
2014,OCTUBRE,22,177.3927
2014,OCTUBRE,23,178.6299
2014,OCTUBRE,24,181.1609
2014,OCTUBRE,25,175.3422
2014,OCTUBRE,26,174.2193
2014,OCTUBRE,27,178.1154
2014,OCTUBRE,28,174.7240
2014,OCTUBRE,29,190.9582
2014,OCTUBRE,30,200.7200
2014,OCTUBRE,31,180.0646
2014,NOVIEMBRE,1,195.0698
2014,NOVIEMBRE,2,167.6280
2014,NOVIEMBRE,3,174.2036
2014,NOVIEMBRE,4,176.2712
2014,NOVIEMBRE,5,183.4846
2014,NOVIEMBRE,6,180.4377
2014,NOVIEMBRE,7,181.3303
2014,NOVIEMBRE,8,179.4969
2014,NOVIEMBRE,9,173.6386
2014,NOVIEMBRE,10,164.5256
2014,NOVIEMBRE,11,179.0261
2014,NOVIEMBRE,12,156.9354
2014,NOVIEMBRE,13,179.6554
2014,NOVIEMBRE,14,153.9761
2014,NOVIEMBRE,15,157.1441
2014,NOVIEMBRE,16,124.2690
2014,NOVIEMBRE,17,162.5150
2014,NOVIEMBRE,18,164.2237
2014,NOVIEMBRE,19,172.8245
2014,NOVIEMBRE,20,162.3390
2014,NOVIEMBRE,21,167.8567
2014,NOVIEMBRE,22,162.8764
2014,NOVIEMBRE,23,163.4750
2014,NOVIEMBRE,24,164.8619
2014,NOVIEMBRE,25,167.8213
2014,NOVIEMBRE,26,155.5219
2014,NOVIEMBRE,27,159.0854
2014,NOVIEMBRE,28,155.1309
2014,NOVIEMBRE,29,155.7636
2014,NOVIEMBRE,30,155.6563
2014,DICIEMBRE,1,173.5718
2014,DICIEMBRE,2,191.0565
2014,DICIEMBRE,3,195.5242
2014,DICIEMBRE,4,199.1299
2014,DICIEMBRE,5,220.2672
2014,DICIEMBRE,6,221.1772
2014,DICIEMBRE,7,202.7725
2014,DICIEMBRE,8,209.0367
2014,DICIEMBRE,9,199.3141
2014,DICIEMBRE,10,208.5002
2014,DICIEMBRE,11,177.1921
2014,DICIEMBRE,12,180.6923
2014,DICIEMBRE,13,189.0169
2014,DICIEMBRE,14,152.5901
2014,DICIEMBRE,15,177.7695
2014,DICIEMBRE,16,160.0126
2014,DICIEMBRE,17,170.3008
2014,DICIEMBRE,18,162.8103
2014,DICIEMBRE,19,155.5088
2014,DICIEMBRE,20,110.6268
2014,DICIEMBRE,21,181.9197
2014,DICIEMBRE,22,194.8623
2014,DICIEMBRE,23,161.5100
2014,DICIEMBRE,24,161.1432
2014,DICIEMBRE,25,142.7221
2014,DICIEMBRE,26,140.7745
2014,DICIEMBRE,27,148.4590
2014,DICIEMBRE,28,155.9626
2014,DICIEMBRE,29,166.5240
2014,DICIEMBRE,30,159.1394
2014,DICIEMBRE,31,156.8072
2015,ENERO,1,178.6055
2015,ENERO,2,180.8352
2015,ENERO,3,199.9058
2015,ENERO,4,237.9138
2015,ENERO,5,208.0809
2015,ENERO,6,213.0111
